FID,AFFGEOID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
-1,0500000US36051,36,NEW YORK,NY,Livingston,36051,"Livingston County, New York",631.762236509999980,64867.000000000000000,0.000000000000000,27220.000000000000000,275.000000000000000,24242.000000000000000,448.000000000000000,8644.000000000000000,906.000000000000000,1946.000000000000000,232.000000000000000,23981.000000000000000,636.000000000000000,4713.000000000000000,450.000000000000000,9552.000000000000000,63.000000000000000,12582.000000000000000,65.000000000000000,7352.000000000000000,378.000000000000000,2459.000000000000000,279.899999999999980,5516.000000000000000,25.000000000000000,337.000000000000000,164.800000000000010,862.000000000000000,174.699999999999990,2800.000000000000000,287.000000000000000,374.000000000000000,127.700000000000000,1610.000000000000000,243.000000000000000,6197.000000000000000,663.000000000000000,14.699999999999999,1.500000000000000,6.000000000000000,0.700000000000000,23981.000000000000000,636.000000000000000,11.100000000000000,1.100000000000000,14.699999999999999,0.100000000000000,19.399999999999999,0.100000000000000,11.800000000000001,0.600000000000000,10.100000000000000,1.100000000000000,8.500000000000000,0.000000000000000,0.500000000000000,0.300000000000000,3.200000000000000,0.600000000000000,10.300000000000001,1.100000000000000,1.500000000000000,0.500000000000000,6.600000000000000,1.000000000000000,9.600000000000000,1.000000000000000,0.541000000000000,0.032800000000000,0.704900000000000,0.409800000000000,1.688500000000000,0.442600000000000,0.344300000000000,0.196700000000000,0.245900000000000,0.819700000000000,1.606600000000000,0.262300000000000,0.344300000000000,0.295100000000000,0.639300000000000,0.295100000000000,0.278700000000000,0.688500000000000,0.524600000000000,0.147500000000000,0.934400000000000,2.573800000000000,0.475400000000000,6.508200000000000,0.295100000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3784.000000000000000,487.000000000000000,6.100000000000000,0.800000000000000,62017.000000000000000
-1,0500000US36061,36,NEW YORK,NY,New York,36061,"New York County, New York",22.655812080000000,1618398.000000000000000,0.000000000000000,858099.000000000000000,1074.000000000000000,745089.000000000000000,3753.000000000000000,278958.000000000000000,7101.000000000000000,77519.000000000000000,2432.000000000000000,63610.000000000000000,799.000000000000000,166039.000000000000000,3316.000000000000000,225277.000000000000000,85.000000000000000,237922.000000000000000,40.000000000000000,157426.000000000000000,3609.000000000000000,46224.000000000000000,1880.800000000000000,851563.000000000000000,734.000000000000000,149382.000000000000000,3783.099999999999900,770612.000000000000000,3925.199999999999800,419.000000000000000,166.000000000000000,40744.000000000000000,1915.200000000000000,583064.000000000000000,4427.000000000000000,59224.000000000000000,2167.000000000000000,17.699999999999999,0.400000000000000,8.199999999999999,0.300000000000000,63610.000000000000000,799.000000000000000,13.699999999999999,0.300000000000000,13.900000000000000,0.100000000000000,14.699999999999999,0.000000000000000,9.800000000000001,0.200000000000000,6.200000000000000,0.300000000000000,52.600000000000001,0.000000000000000,9.699999999999999,0.200000000000000,89.799999999999997,0.400000000000000,0.000000000000000,0.100000000000000,5.500000000000000,0.300000000000000,78.299999999999997,0.400000000000000,3.700000000000000,0.100000000000000,0.819700000000000,0.524600000000000,0.000000000000000,0.803300000000000,2.147500000000000,0.557400000000000,0.147500000000000,0.000000000000000,0.114800000000000,0.065600000000000,0.327900000000000,0.016400000000000,0.950800000000000,0.950800000000000,1.901600000000000,0.950800000000000,1.000000000000000,0.000000000000000,0.934400000000000,1.000000000000000,0.475400000000000,3.409800000000000,0.967200000000000,7.786900000000000,0.606600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,157107.000000000000000,5711.000000000000000,9.800000000000001,0.400000000000000,3261193.000000000000000
-1,0500000US36065,36,NEW YORK,NY,Oneida,36065,"Oneida County, New York",1212.403138480000100,233944.000000000000000,0.000000000000000,104074.000000000000000,388.000000000000000,90821.000000000000000,940.000000000000000,36529.000000000000000,1734.000000000000000,9019.000000000000000,527.000000000000000,25633.000000000000000,384.000000000000000,20093.000000000000000,788.000000000000000,39234.000000000000000,41.000000000000000,50399.000000000000000,0.000000000000000,34222.000000000000000,938.000000000000000,9038.000000000000000,486.600000000000020,37913.000000000000000,219.000000000000000,6117.000000000000000,637.100000000000020,6935.000000000000000,430.199999999999990,6604.000000000000000,489.000000000000000,1165.000000000000000,198.199999999999990,10794.000000000000000,593.000000000000000,13462.000000000000000,909.000000000000000,16.500000000000000,0.800000000000000,8.000000000000000,0.500000000000000,25633.000000000000000,384.000000000000000,12.500000000000000,0.500000000000000,16.800000000000001,0.100000000000000,21.500000000000000,0.000000000000000,15.199999999999999,0.400000000000000,10.000000000000000,0.500000000000000,16.199999999999999,0.100000000000000,2.800000000000000,0.300000000000000,6.700000000000000,0.400000000000000,6.300000000000000,0.500000000000000,1.300000000000000,0.200000000000000,11.900000000000000,0.600000000000000,5.800000000000000,0.400000000000000,0.786900000000000,0.426200000000000,0.557400000000000,0.672100000000000,2.442600000000000,0.688500000000000,0.721300000000000,0.573800000000000,0.836100000000000,0.770500000000000,2.901600000000000,0.934400000000000,0.639300000000000,0.819700000000000,1.459000000000000,0.721300000000000,0.672100000000000,0.377000000000000,0.311500000000000,0.770500000000000,0.721300000000000,2.852500000000000,0.655700000000000,9.655700000000000,0.868900000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15615.000000000000000,952.000000000000000,6.900000000000000,0.400000000000000,255521.000000000000000
-1,0500000US36067,36,NEW YORK,NY,Onondaga,36067,"Onondaga County, New York",778.409341000000040,467846.000000000000000,0.000000000000000,203496.000000000000000,477.000000000000000,185089.000000000000000,997.000000000000000,68554.000000000000000,2108.000000000000000,18629.000000000000000,980.000000000000000,29156.000000000000000,341.000000000000000,30920.000000000000000,1018.000000000000000,68417.000000000000000,56.000000000000000,104545.000000000000000,42.000000000000000,54186.000000000000000,1208.000000000000000,18320.000000000000000,773.700000000000050,101115.000000000000000,279.000000000000000,7652.000000000000000,647.700000000000050,23951.000000000000000,765.700000000000050,2035.000000000000000,270.000000000000000,2394.000000000000000,262.500000000000000,23675.000000000000000,783.000000000000000,18472.000000000000000,1098.000000000000000,15.199999999999999,0.500000000000000,7.800000000000000,0.400000000000000,29156.000000000000000,341.000000000000000,9.900000000000000,0.300000000000000,14.600000000000000,0.100000000000000,22.300000000000001,0.000000000000000,11.699999999999999,0.300000000000000,9.900000000000000,0.400000000000000,21.600000000000001,0.100000000000000,1.700000000000000,0.100000000000000,11.800000000000001,0.400000000000000,1.000000000000000,0.100000000000000,1.300000000000000,0.100000000000000,12.800000000000001,0.400000000000000,3.900000000000000,0.200000000000000,0.590200000000000,0.360700000000000,0.295100000000000,0.229500000000000,1.475400000000000,0.327900000000000,0.295100000000000,0.704900000000000,0.229500000000000,0.754100000000000,1.983600000000000,0.442600000000000,0.737700000000000,0.737700000000000,1.475400000000000,0.754100000000000,0.918000000000000,0.180300000000000,0.327900000000000,0.852500000000000,0.508200000000000,2.786900000000000,0.590200000000000,7.721300000000000,0.573800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,35777.000000000000000,1834.000000000000000,7.700000000000000,0.400000000000000,527898.000000000000000
-1,0500000US36077,36,NEW YORK,NY,Otsego,36077,"Otsego County, New York",1001.709019170000000,61778.000000000000000,0.000000000000000,30711.000000000000000,257.000000000000000,23798.000000000000000,432.000000000000000,9288.000000000000000,685.000000000000000,2371.000000000000000,237.000000000000000,24263.000000000000000,548.000000000000000,4264.000000000000000,333.000000000000000,10801.000000000000000,56.000000000000000,10798.000000000000000,82.000000000000000,7621.000000000000000,470.000000000000000,1880.000000000000000,240.900000000000010,4862.000000000000000,44.000000000000000,296.000000000000000,124.900000000000010,793.000000000000000,167.300000000000010,4261.000000000000000,372.000000000000000,611.000000000000000,164.500000000000000,2020.000000000000000,238.000000000000000,5539.000000000000000,535.000000000000000,16.399999999999999,1.200000000000000,7.700000000000000,0.800000000000000,24263.000000000000000,548.000000000000000,10.600000000000000,0.800000000000000,17.500000000000000,0.100000000000000,17.500000000000000,0.100000000000000,12.500000000000000,0.800000000000000,7.900000000000000,1.000000000000000,7.900000000000000,0.100000000000000,0.500000000000000,0.200000000000000,2.600000000000000,0.500000000000000,13.900000000000000,1.200000000000000,2.600000000000000,0.700000000000000,8.500000000000000,1.000000000000000,9.000000000000000,0.900000000000000,0.754100000000000,0.344300000000000,0.688500000000000,0.344300000000000,2.131100000000000,0.541000000000000,0.852500000000000,0.049200000000000,0.344300000000000,0.278700000000000,1.524600000000000,0.245900000000000,0.311500000000000,0.229500000000000,0.541000000000000,0.229500000000000,0.180300000000000,0.868900000000000,0.852500000000000,0.393400000000000,0.885200000000000,3.180300000000000,0.868900000000000,7.377000000000000,0.459000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5150.000000000000000,485.000000000000000,8.400000000000000,0.800000000000000,65499.000000000000000
-1,0500000US36103,36,NEW YORK,NY,Suffolk,36103,"Suffolk County, New York",911.842230790000030,1500373.000000000000000,0.000000000000000,570122.000000000000000,529.000000000000000,496780.000000000000000,1744.000000000000000,100432.000000000000000,3922.000000000000000,55703.000000000000000,1621.000000000000000,37427.000000000000000,321.000000000000000,104213.000000000000000,2557.000000000000000,215852.000000000000000,7.000000000000000,345451.000000000000000,58.000000000000000,134592.000000000000000,2356.000000000000000,35762.000000000000000,1395.099999999999900,446007.000000000000000,548.000000000000000,63976.000000000000000,2754.900000000000100,31184.000000000000000,1127.900000000000100,5326.000000000000000,539.000000000000000,11884.000000000000000,823.000000000000000,26873.000000000000000,1048.000000000000000,31614.000000000000000,1471.000000000000000,6.800000000000000,0.300000000000000,7.100000000000000,0.200000000000000,37427.000000000000000,321.000000000000000,10.199999999999999,0.300000000000000,14.400000000000000,0.100000000000000,23.000000000000000,0.000000000000000,9.100000000000000,0.200000000000000,7.200000000000000,0.300000000000000,29.699999999999999,0.000000000000000,4.500000000000000,0.200000000000000,5.500000000000000,0.200000000000000,0.900000000000000,0.100000000000000,2.400000000000000,0.200000000000000,5.400000000000000,0.200000000000000,2.100000000000000,0.100000000000000,0.032800000000000,0.196700000000000,0.065600000000000,0.295100000000000,0.590200000000000,0.065600000000000,0.245900000000000,0.852500000000000,0.049200000000000,0.163900000000000,1.311500000000000,0.147500000000000,0.852500000000000,0.868900000000000,1.721300000000000,0.852500000000000,0.557400000000000,0.163900000000000,0.819700000000000,0.049200000000000,0.245900000000000,1.836100000000000,0.180300000000000,5.459000000000000,0.114800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,137901.000000000000000,3993.000000000000000,9.300000000000001,0.300000000000000,1443840.000000000000000
-1,0500000US36111,36,NEW YORK,NY,Ulster,36111,"Ulster County, New York",1124.234556039999900,181598.000000000000000,0.000000000000000,83738.000000000000000,681.000000000000000,69388.000000000000000,956.000000000000000,21385.000000000000000,1515.000000000000000,9678.000000000000000,652.000000000000000,30868.000000000000000,700.000000000000000,14002.000000000000000,813.000000000000000,29233.000000000000000,43.000000000000000,34903.000000000000000,0.000000000000000,24919.000000000000000,1181.000000000000000,5654.000000000000000,446.699999999999990,34906.000000000000000,182.000000000000000,2234.000000000000000,379.300000000000010,4184.000000000000000,398.300000000000010,5027.000000000000000,411.000000000000000,1065.000000000000000,253.400000000000010,5535.000000000000000,433.000000000000000,11805.000000000000000,1643.000000000000000,12.300000000000001,0.900000000000000,10.199999999999999,0.700000000000000,30868.000000000000000,700.000000000000000,10.900000000000000,0.600000000000000,16.100000000000001,0.100000000000000,19.199999999999999,0.000000000000000,14.100000000000000,0.700000000000000,8.100000000000000,0.600000000000000,19.199999999999999,0.100000000000000,1.300000000000000,0.200000000000000,5.000000000000000,0.500000000000000,6.000000000000000,0.500000000000000,1.500000000000000,0.400000000000000,8.000000000000000,0.600000000000000,6.500000000000000,0.900000000000000,0.245900000000000,0.852500000000000,0.180300000000000,0.393400000000000,1.672100000000000,0.426200000000000,0.557400000000000,0.131100000000000,0.672100000000000,0.344300000000000,1.704900000000000,0.311500000000000,0.704900000000000,0.655700000000000,1.360700000000000,0.672100000000000,0.524600000000000,0.360700000000000,0.508200000000000,0.344300000000000,0.770500000000000,2.508200000000000,0.442600000000000,7.245900000000000,0.426200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18323.000000000000000,1247.000000000000000,10.300000000000001,0.700000000000000,166867.000000000000000
-1,0500000US36009,36,NEW YORK,NY,Cattaraugus,36009,"Cattaraugus County, New York",1308.352064640000000,79397.000000000000000,0.000000000000000,41048.000000000000000,218.000000000000000,31798.000000000000000,450.000000000000000,13598.000000000000000,938.000000000000000,3356.000000000000000,264.000000000000000,22486.000000000000000,439.000000000000000,6304.000000000000000,322.000000000000000,12812.000000000000000,99.000000000000000,18290.000000000000000,0.000000000000000,11624.000000000000000,523.000000000000000,2891.000000000000000,241.199999999999990,6797.000000000000000,23.000000000000000,730.000000000000000,158.800000000000010,1227.000000000000000,153.099999999999990,4857.000000000000000,275.000000000000000,641.000000000000000,138.699999999999990,3282.000000000000000,301.000000000000000,2788.000000000000000,499.000000000000000,17.699999999999999,1.200000000000000,8.900000000000000,0.700000000000000,22486.000000000000000,439.000000000000000,11.800000000000001,0.600000000000000,16.100000000000001,0.100000000000000,23.000000000000000,0.000000000000000,14.800000000000001,0.700000000000000,9.100000000000000,0.700000000000000,8.600000000000000,0.000000000000000,1.000000000000000,0.200000000000000,3.000000000000000,0.400000000000000,11.800000000000001,0.700000000000000,2.000000000000000,0.400000000000000,10.300000000000001,0.900000000000000,3.500000000000000,0.600000000000000,0.819700000000000,0.688500000000000,0.901600000000000,0.491800000000000,2.901600000000000,0.803300000000000,0.557400000000000,0.868900000000000,0.737700000000000,0.524600000000000,2.688500000000000,0.852500000000000,0.360700000000000,0.557400000000000,0.918000000000000,0.491800000000000,0.245900000000000,0.803300000000000,0.688500000000000,0.623000000000000,0.442600000000000,2.803300000000000,0.606600000000000,9.311500000000001,0.836100000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,8820.000000000000000,559.000000000000000,11.199999999999999,0.700000000000000,76146.000000000000000
-1,0500000US36013,36,NEW YORK,NY,Chautauqua,36013,"Chautauqua County, New York",1060.226010099999900,133556.000000000000000,0.000000000000000,66757.000000000000000,315.000000000000000,54226.000000000000000,650.000000000000000,24707.000000000000000,1249.000000000000000,5365.000000000000000,430.000000000000000,22483.000000000000000,459.000000000000000,10822.000000000000000,565.000000000000000,23021.000000000000000,60.000000000000000,28448.000000000000000,0.000000000000000,19536.000000000000000,724.000000000000000,5265.000000000000000,413.300000000000010,15262.000000000000000,89.000000000000000,1573.000000000000000,289.899999999999980,3360.000000000000000,325.199999999999990,4401.000000000000000,339.000000000000000,827.000000000000000,184.500000000000000,5865.000000000000000,338.000000000000000,6486.000000000000000,684.000000000000000,19.399999999999999,1.000000000000000,8.500000000000000,0.700000000000000,22483.000000000000000,459.000000000000000,12.000000000000000,0.600000000000000,17.199999999999999,0.100000000000000,21.300000000000001,0.000000000000000,14.900000000000000,0.500000000000000,9.699999999999999,0.800000000000000,11.400000000000000,0.100000000000000,1.200000000000000,0.200000000000000,5.000000000000000,0.500000000000000,6.600000000000000,0.500000000000000,1.500000000000000,0.300000000000000,10.800000000000001,0.600000000000000,4.900000000000000,0.500000000000000,0.918000000000000,0.590200000000000,0.918000000000000,0.590200000000000,3.016400000000000,0.819700000000000,0.803300000000000,0.541000000000000,0.786900000000000,0.704900000000000,2.836100000000000,0.918000000000000,0.491800000000000,0.623000000000000,1.114800000000000,0.590200000000000,0.541000000000000,0.409800000000000,0.475400000000000,0.704900000000000,0.573800000000000,2.704900000000000,0.541000000000000,9.672100000000000,0.901600000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,11286.000000000000000,679.000000000000000,8.600000000000000,0.500000000000000,138300.000000000000000
-1,0500000US36019,36,NEW YORK,NY,Clinton,36019,"Clinton County, New York",1037.851972180000100,81829.000000000000000,0.000000000000000,35909.000000000000000,268.000000000000000,31976.000000000000000,453.000000000000000,11268.000000000000000,880.000000000000000,2812.000000000000000,331.000000000000000,25279.000000000000000,777.000000000000000,8173.000000000000000,616.000000000000000,11636.000000000000000,88.000000000000000,15335.000000000000000,25.000000000000000,11134.000000000000000,621.000000000000000,3002.000000000000000,369.100000000000020,7716.000000000000000,44.000000000000000,548.000000000000000,171.300000000000010,2039.000000000000000,295.899999999999980,5250.000000000000000,408.000000000000000,488.000000000000000,163.099999999999990,3031.000000000000000,327.000000000000000,7773.000000000000000,608.000000000000000,15.199999999999999,1.200000000000000,7.300000000000000,0.800000000000000,25279.000000000000000,777.000000000000000,14.699999999999999,1.100000000000000,14.199999999999999,0.100000000000000,18.699999999999999,0.000000000000000,14.400000000000000,0.800000000000000,9.400000000000000,1.100000000000000,9.400000000000000,0.100000000000000,0.700000000000000,0.200000000000000,5.700000000000000,0.800000000000000,14.600000000000000,1.100000000000000,1.500000000000000,0.500000000000000,9.500000000000000,1.000000000000000,9.500000000000000,0.700000000000000,0.590200000000000,0.229500000000000,0.606600000000000,0.901600000000000,2.327900000000000,0.639300000000000,0.196700000000000,0.098400000000000,0.721300000000000,0.655700000000000,1.672100000000000,0.295100000000000,0.426200000000000,0.459000000000000,0.885200000000000,0.442600000000000,0.590200000000000,0.901600000000000,0.491800000000000,0.524600000000000,0.918000000000000,3.426200000000000,0.983600000000000,8.311500000000001,0.704900000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,4796.000000000000000,439.000000000000000,6.200000000000000,0.600000000000000,86638.000000000000000
